timestamp,PM2.5 (ug/m3),CO2 (ppm),Temp (C),Humidity (%),TVOC (mg/m3),Pressure (Pa),source
10/07/2025, 23:38:52,7.00,1381,7.00,60.48,26.590,1.79,real
10/07/2025, 23:38:52,7.00,1379,7.00,60.57,26.580,1.76,real
10/07/2025, 23:38:52,6.00,1378,6.00,60.65,26.580,1.80,real
10/07/2025, 23:38:52,6.00,1377,6.00,60.80,26.590,1.82,real
10/07/2025, 23:38:52,6.00,1376,6.00,60.87,26.600,1.86,real
10/07/2025, 23:38:52,6.00,1373,6.00,60.95,26.590,1.89,real
10/07/2025, 23:38:52,6.00,1372,6.00,61.02,26.580,1.94,real
10/07/2025, 23:38:52,6.00,1371,6.00,61.19,26.600,1.98,real
10/07/2025, 23:38:52,6.00,1369,6.00,61.28,26.590,1.98,real
10/07/2025, 23:38:52,6.00,1367,6.00,61.37,26.580,2.01,real
10/07/2025, 23:38:52,6.00,1366,6.00,61.45,26.590,2.06,real
10/07/2025, 23:38:52,6.00,1364,6.00,61.63,26.600,2.06,real
10/07/2025, 23:38:52,6.00,1363,6.00,61.78,26.600,2.11,real
10/07/2025, 23:38:52,6.00,1362,6.00,61.94,26.610,2.14,real
10/07/2025, 23:38:52,6.00,1361,6.00,62.10,26.600,2.16,real
10/07/2025, 23:38:52,6.00,1360,6.00,62.24,26.590,2.17,real
10/07/2025, 23:38:52,6.00,1360,6.00,62.47,26.590,2.17,real
10/07/2025, 23:38:52,6.00,1359,6.00,62.55,26.590,2.20,real
10/07/2025, 23:38:52,6.00,1360,6.00,62.61,26.590,2.23,real
10/07/2025, 23:38:52,6.00,1361,6.00,62.65,26.590,2.23,real
10/07/2025, 23:38:52,5.00,1363,5.00,62.73,26.600,2.20,real
10/07/2025, 23:38:52,6.00,1364,6.00,62.77,26.600,2.15,real
10/07/2025, 23:38:52,6.00,1368,6.00,62.81,26.600,2.13,real
10/07/2025, 23:38:52,6.00,1370,6.00,62.86,26.600,2.17,real
10/07/2025, 23:38:52,6.00,1372,6.00,62.95,26.600,2.22,real
10/07/2025, 23:38:52,6.00,1374,6.00,62.99,26.600,2.24,real
10/07/2025, 23:38:52,6.00,1378,6.00,63.03,26.600,2.26,real
10/07/2025, 23:38:52,6.00,1379,6.00,63.07,26.610,2.27,real
10/07/2025, 23:38:52,6.00,1380,6.00,63.17,26.600,2.31,real
10/07/2025, 23:38:52,6.00,1381,6.00,63.24,26.600,2.33,real
10/07/2025, 23:38:52,6.00,1383,6.00,63.31,26.600,2.35,real
10/07/2025, 23:38:52,6.00,1382,6.00,63.39,26.600,2.37,real
10/07/2025, 23:38:52,6.00,1382,6.00,63.51,26.610,2.37,real
10/07/2025, 23:38:52,7.00,1381,7.00,63.57,26.600,2.41,real
10/07/2025, 23:38:52,7.00,1379,7.00,63.61,26.610,2.42,real
10/07/2025, 23:38:52,7.00,1378,7.00,63.67,26.610,2.43,real
10/07/2025, 23:38:52,7.00,1377,7.00,63.79,26.610,2.40,real
10/07/2025, 23:38:52,7.00,1376,7.00,63.84,26.620,2.39,real
10/07/2025, 23:38:52,7.00,1373,7.00,63.89,26.620,2.37,real
10/07/2025, 23:38:52,7.00,1372,7.00,63.94,26.620,2.35,real
10/07/2025, 23:38:52,7.00,1371,7.00,63.99,26.620,2.31,real
10/07/2025, 23:38:52,7.00,1369,7.00,64.01,26.620,2.28,real
10/07/2025, 23:38:52,7.00,1366,7.00,64.03,26.620,2.27,real
10/07/2025, 23:38:52,6.00,1365,6.00,64.05,26.620,2.26,real
10/07/2025, 23:38:52,6.00,1364,6.00,64.05,26.640,2.25,real
10/07/2025, 23:38:52,6.00,1363,6.00,64.04,26.630,2.23,real
10/07/2025, 23:38:52,7.00,1360,7.00,64.02,26.630,2.21,real
10/07/2025, 23:38:52,7.00,1359,7.00,63.98,26.640,2.17,real
10/07/2025, 23:38:52,7.00,1358,7.00,63.86,26.640,2.15,real
10/07/2025, 23:38:52,7.00,1358,7.00,63.78,26.650,2.11,real
10/07/2025, 23:38:52,7.00,1356,7.00,63.69,26.640,2.07,real
10/07/2025, 23:38:52,7.00,1356,7.00,63.55,26.650,2.11,real
10/07/2025, 23:38:52,7.00,1356,7.00,63.25,26.650,2.12,real
10/07/2025, 23:38:52,7.00,1355,7.00,63.09,26.660,2.13,real
10/07/2025, 23:38:52,7.00,1355,7.00,62.93,26.660,2.14,real
10/07/2025, 23:38:52,7.00,1355,7.00,62.75,26.650,2.14,real
10/07/2025, 23:38:52,7.00,1355,7.00,62.43,26.660,2.13,real
10/07/2025, 23:38:52,7.00,1356,7.00,62.30,26.660,2.12,real
10/07/2025, 23:38:52,7.00,1356,7.00,62.16,26.660,2.07,real
10/07/2025, 23:38:52,7.00,1356,7.00,61.99,26.650,2.08,real
10/07/2025, 23:38:52,7.00,1356,7.00,61.60,26.640,2.07,real
10/07/2025, 23:38:52,7.00,1356,7.00,61.41,26.650,2.03,real
10/07/2025, 23:38:52,7.00,1355,7.00,61.25,26.650,2.04,real
10/07/2025, 23:38:52,7.00,1355,7.00,61.10,26.650,2.06,real
10/07/2025, 23:38:52,7.00,1354,7.00,60.87,26.640,2.06,real
10/07/2025, 23:38:52,7.00,1354,7.00,60.81,26.640,2.09,real
10/07/2025, 23:38:52,7.00,1352,7.00,60.75,26.630,2.13,real
10/07/2025, 23:38:52,7.00,1352,7.00,60.71,26.640,2.13,real
10/07/2025, 23:38:52,7.00,1351,7.00,60.66,26.630,2.08,real
10/07/2025, 23:38:52,6.00,1350,6.00,60.65,26.620,2.13,real
10/07/2025, 23:38:52,6.00,1348,6.00,60.67,26.630,2.14,real
10/07/2025, 23:38:52,7.00,1347,7.00,60.70,26.620,2.16,real
10/07/2025, 23:38:52,7.00,1346,7.00,60.76,26.620,2.17,real
10/07/2025, 23:38:52,7.00,1345,7.00,60.80,26.630,2.21,real
10/07/2025, 23:38:52,7.00,1344,7.00,60.86,26.620,2.25,real
10/07/2025, 23:38:52,7.00,1344,7.00,60.91,26.630,2.26,real
10/07/2025, 23:38:52,7.00,1343,7.00,61.01,26.620,2.29,real
10/07/2025, 23:38:52,7.00,1342,7.00,61.07,26.630,2.32,real
10/07/2025, 23:38:52,7.00,1341,7.00,61.13,26.620,2.33,real
10/07/2025, 23:38:52,6.00,1340,6.00,61.18,26.620,2.36,real
10/07/2025, 23:38:52,6.00,1340,6.00,61.33,26.620,2.37,real
10/07/2025, 23:38:52,6.00,1339,6.00,61.41,26.610,2.39,real
10/07/2025, 23:38:52,6.00,1338,6.00,61.48,26.620,2.40,real
10/07/2025, 23:38:52,6.00,1338,6.00,61.55,26.620,2.40,real
10/07/2025, 23:38:52,7.00,1337,7.00,61.71,26.620,2.41,real
10/07/2025, 23:38:52,7.00,1337,7.00,61.81,26.620,2.46,real
10/07/2025, 23:38:52,7.00,1336,7.00,61.88,26.610,2.47,real
10/07/2025, 23:38:52,7.00,1335,7.00,61.98,26.600,2.50,real
10/07/2025, 23:38:52,7.00,1335,7.00,62.21,26.610,2.49,real
10/07/2025, 23:38:52,7.00,1335,7.00,62.33,26.620,2.46,real
10/07/2025, 23:38:52,7.00,1334,7.00,62.44,26.610,2.49,real
10/07/2025, 23:38:52,7.00,1334,7.00,62.53,26.620,2.45,real
10/07/2025, 23:38:52,7.00,1334,7.00,62.68,26.620,2.42,real
10/07/2025, 23:38:52,7.00,1334,7.00,62.75,26.630,2.41,real
10/07/2025, 23:38:52,7.00,1335,7.00,62.82,26.620,2.39,real
10/07/2025, 23:38:52,7.00,1335,7.00,62.89,26.620,2.35,real
10/07/2025, 23:38:52,7.00,1336,7.00,63.03,26.620,2.33,real
10/07/2025, 23:38:52,7.00,1337,7.00,63.11,26.610,2.31,real
10/07/2025, 23:38:52,7.00,1339,7.00,63.18,26.620,2.31,real
10/07/2025, 23:38:52,7.00,1340,7.00,63.25,26.630,2.31,real
10/07/2025, 23:38:52,7.00,1342,7.00,63.32,26.640,2.26,real
10/07/2025, 23:38:52,7.00,1343,7.00,63.45,26.640,2.22,real
10/07/2025, 23:38:52,6.00,1344,6.00,63.50,26.630,2.21,real
10/07/2025, 23:38:52,7.00,1346,7.00,63.56,26.640,2.19,real
10/07/2025, 23:38:52,7.00,1347,7.00,63.62,26.650,2.16,real
10/07/2025, 23:38:52,7.00,1348,7.00,63.73,26.650,2.16,real
10/07/2025, 23:38:52,7.00,1349,7.00,63.79,26.640,2.14,real
10/07/2025, 23:38:52,7.00,1350,7.00,63.84,26.650,2.10,real
10/07/2025, 23:38:52,7.00,1350,7.00,63.88,26.660,2.10,real
10/07/2025, 23:38:52,7.00,1349,7.00,63.94,26.650,2.06,real
10/07/2025, 23:38:52,7.00,1349,7.00,63.96,26.650,2.03,real
10/07/2025, 23:38:52,7.00,1348,7.00,63.93,26.640,2.01,real
10/07/2025, 23:38:52,7.00,1348,7.00,63.89,26.650,1.97,real
10/07/2025, 23:38:52,6.00,1347,6.00,63.80,26.660,1.97,real
10/07/2025, 23:38:52,6.00,1346,6.00,63.72,26.650,1.92,real
10/07/2025, 23:38:52,6.00,1345,6.00,63.65,26.650,1.88,real
10/07/2025, 23:38:52,6.00,1344,6.00,63.55,26.660,1.87,real
10/07/2025, 23:38:52,6.00,1343,6.00,63.34,26.660,1.84,real
10/07/2025, 23:38:52,6.00,1343,6.00,63.23,26.650,1.81,real
10/07/2025, 23:38:52,7.00,1342,7.00,63.11,26.660,1.82,real
10/07/2025, 23:38:52,7.00,1341,7.00,62.98,26.650,1.84,real
10/07/2025, 23:38:52,7.00,1341,7.00,62.74,26.650,1.87,real
10/07/2025, 23:38:52,7.00,1340,7.00,62.63,26.650,1.86,real
10/07/2025, 23:38:52,7.00,1339,7.00,62.52,26.660,1.82,real
10/07/2025, 23:38:52,7.00,1339,7.00,62.43,26.650,1.82,real
10/07/2025, 23:38:52,7.00,1338,7.00,62.23,26.650,1.82,real
10/07/2025, 23:38:52,7.00,1338,7.00,62.12,26.650,1.86,real
10/07/2025, 23:38:52,7.00,1337,7.00,61.98,26.640,1.89,real
10/07/2025, 23:38:52,7.00,1336,7.00,61.85,26.630,1.94,real
10/07/2025, 23:38:52,7.00,1336,7.00,61.58,26.630,1.97,real
10/07/2025, 23:38:52,7.00,1336,7.00,61.44,26.630,1.99,real
10/07/2025, 23:38:52,7.00,1335,7.00,61.31,26.630,2.02,real
10/07/2025, 23:38:52,7.00,1335,7.00,61.19,26.640,2.05,real
10/07/2025, 23:38:52,7.00,1334,7.00,61.00,26.630,2.05,real
10/07/2025, 23:38:52,7.00,1334,7.00,60.93,26.640,2.06,real
10/07/2025, 23:38:52,7.00,1333,7.00,60.87,26.640,2.05,real
10/07/2025, 23:38:52,6.00,1332,6.00,60.84,26.630,2.02,real
10/07/2025, 23:38:52,6.00,1332,6.00,60.80,26.640,1.97,real
10/07/2025, 23:38:52,6.00,1331,6.00,60.80,26.640,1.95,real
10/07/2025, 23:38:52,6.00,1330,6.00,60.82,26.640,1.99,real
10/07/2025, 23:38:52,6.00,1330,6.00,60.84,26.640,2.02,real
10/07/2025, 23:38:52,6.00,1329,6.00,60.92,26.650,1.98,real
10/07/2025, 23:38:52,6.00,1329,6.00,60.96,26.640,1.97,real
10/07/2025, 23:38:52,6.00,1328,6.00,61.01,26.640,1.95,real
10/07/2025, 23:38:52,6.00,1327,6.00,61.05,26.640,1.91,real
10/07/2025, 23:38:52,6.00,1327,6.00,61.17,26.640,1.90,real
10/07/2025, 23:38:52,6.00,1326,6.00,61.24,26.640,1.89,real
10/07/2025, 23:38:52,6.00,1325,6.00,61.32,26.630,1.88,real
10/07/2025, 23:38:52,6.00,1325,6.00,61.39,26.640,1.84,real
10/07/2025, 23:38:52,6.00,1325,6.00,61.54,26.640,1.82,real
10/07/2025, 23:38:52,6.00,1325,6.00,61.60,26.630,1.79,real
10/07/2025, 23:38:52,6.00,1324,6.00,61.68,26.640,1.78,real
10/07/2025, 23:38:52,5.00,1324,5.00,61.74,26.650,1.73,real
10/07/2025, 23:38:52,5.00,1324,5.00,61.89,26.640,1.71,real
10/07/2025, 23:38:52,5.00,1323,5.00,61.97,26.630,1.68,real
10/07/2025, 23:38:52,5.00,1323,5.00,62.05,26.640,1.66,real
10/07/2025, 23:38:52,5.00,1323,5.00,62.12,26.650,1.64,real
10/07/2025, 23:38:52,6.00,1322,6.00,62.26,26.640,1.63,real
10/07/2025, 23:38:52,6.00,1322,6.00,62.32,26.640,1.61,real
10/07/2025, 23:38:52,7.00,1321,7.00,62.41,26.650,1.59,real
10/07/2025, 23:38:52,7.00,1320,7.00,62.50,26.640,1.56,real
10/07/2025, 23:38:52,7.00,1320,7.00,62.68,26.660,1.56,real
10/07/2025, 23:38:52,7.00,1319,7.00,62.78,26.660,1.54,real
10/07/2025, 23:38:52,7.00,1318,7.00,62.86,26.650,1.52,real
10/07/2025, 23:38:52,7.00,1318,7.00,62.94,26.660,1.47,real
10/07/2025, 23:38:52,7.00,1318,7.00,63.10,26.650,1.47,real
10/07/2025, 23:38:52,7.00,1317,7.00,63.17,26.660,1.42,real
10/07/2025, 23:38:52,6.00,1317,6.00,63.24,26.650,1.46,real
10/07/2025, 23:38:52,6.00,1317,6.00,63.29,26.650,1.49,real
10/07/2025, 23:38:52,5.00,1316,5.00,63.39,26.650,1.50,real
10/07/2025, 23:38:52,5.00,1316,5.00,63.44,26.640,1.50,real
10/07/2025, 23:38:52,5.00,1316,5.00,63.50,26.650,1.52,real
10/07/2025, 23:38:52,5.00,1315,5.00,63.55,26.640,1.56,real
10/07/2025, 23:38:52,6.00,1315,6.00,63.64,26.640,1.57,real
10/07/2025, 23:38:52,6.00,1314,6.00,63.70,26.640,1.60,real
10/07/2025, 23:38:52,6.00,1314,6.00,63.77,26.640,1.64,real
10/07/2025, 23:38:52,6.00,1313,6.00,63.84,26.640,1.68,real
10/07/2025, 23:38:52,6.00,1312,6.00,63.89,26.650,1.72,real
10/07/2025, 23:38:52,6.00,1312,6.00,63.98,26.650,1.70,real
10/07/2025, 23:38:52,6.00,1311,6.00,64.02,26.660,1.68,real
10/07/2025, 23:38:52,6.00,1310,6.00,64.04,26.650,1.67,real
10/07/2025, 23:38:52,6.00,1310,6.00,64.06,26.660,1.63,real
10/07/2025, 23:38:52,6.00,1309,6.00,64.05,26.660,1.62,real
10/07/2025, 23:38:52,6.00,1309,6.00,64.00,26.660,1.63,real
10/07/2025, 23:38:52,6.00,1308,6.00,63.92,26.660,1.68,real
10/07/2025, 23:38:52,7.00,1307,7.00,63.83,26.650,1.72,real
10/07/2025, 23:38:52,7.00,1307,7.00,63.60,26.650,1.75,real
10/07/2025, 23:38:52,7.00,1306,7.00,63.48,26.660,1.74,real
10/07/2025, 23:38:52,7.00,1305,7.00,63.38,26.650,1.73,real
10/07/2025, 23:38:52,7.00,1305,7.00,63.23,26.650,1.71,real
10/07/2025, 23:38:52,7.00,1304,7.00,62.93,26.640,1.66,real
10/07/2025, 23:38:52,7.00,1304,7.00,62.85,26.630,1.64,real
10/07/2025, 23:38:52,24.00,1303,26.00,62.77,26.640,1.67,real
10/07/2025, 23:38:52,154.00,1304,169.00,62.72,26.640,1.70,real
10/07/2025, 23:38:52,179.00,1304,197.00,62.54,26.620,1.71,real
10/07/2025, 23:38:52,157.00,1304,173.00,62.43,26.630,1.75,real
10/07/2025, 23:38:52,126.00,1305,139.00,62.28,26.620,1.79,real
10/07/2025, 23:38:52,78.00,1306,86.00,62.13,26.610,1.83,real
10/07/2025, 23:38:52,99.00,1307,108.00,61.88,26.620,1.84,real
10/07/2025, 23:38:52,81.00,1308,89.00,61.76,26.630,1.80,real
10/07/2025, 23:38:52,74.00,1310,81.00,61.64,26.620,1.79,real
10/07/2025, 23:38:52,57.00,1312,62.00,61.52,26.610,1.76,real
10/07/2025, 23:38:52,47.00,1314,52.00,61.26,26.600,1.75,real
10/07/2025, 23:38:52,40.00,1315,44.00,61.14,26.600,1.73,real
10/07/2025, 23:38:52,35.00,1319,38.00,61.02,26.610,1.73,real
10/07/2025, 23:38:52,28.00,1322,31.00,60.93,26.600,1.72,real
10/07/2025, 23:38:52,26.00,1324,28.00,60.76,26.610,1.70,real
10/07/2025, 23:38:52,24.00,1326,26.00,60.70,26.600,1.66,real
10/07/2025, 23:38:52,23.00,1331,25.00,60.66,26.600,1.63,real
10/07/2025, 23:38:52,21.00,1333,23.00,60.62,26.600,1.60,real
10/07/2025, 23:38:52,17.00,1335,19.00,60.63,26.590,1.58,real
10/07/2025, 23:38:52,14.00,1336,16.00,60.64,26.590,1.56,real
10/07/2025, 23:38:52,12.00,1339,14.00,60.68,26.590,1.59,real
10/07/2025, 23:38:52,10.00,1340,11.00,60.71,26.580,1.58,real
10/07/2025, 23:38:52,9.00,1341,10.00,60.81,26.580,1.58,real
10/07/2025, 23:38:52,8.00,1341,9.00,60.86,26.580,1.60,real
10/07/2025, 23:38:52,8.00,1341,8.00,60.92,26.580,1.65,real
10/07/2025, 23:38:52,7.00,1341,7.00,60.97,26.580,1.68,real
10/07/2025, 23:38:52,6.00,1341,6.00,61.08,26.580,1.72,real
10/07/2025, 23:38:52,6.00,1340,6.00,61.15,26.580,1.73,real
10/07/2025, 23:38:52,7.00,1338,7.00,61.22,26.590,1.78,real
